SIREN,ORGA_NOM,type,nb-ptf,nb-datagouv,year,2022
210400651,CRUIS,COM,0.0,12.0,2022,12.0
245900428,CU DE DUNKERQUE,CU,83.0,1.0,2022,84.0
200069854,CU DU GRAND POITIERS,CU,106.0,333.0,2022,439.0
200059889,CU GRAND PARIS SEINE & OISE (GPSEO),CU,21.0,0.0,2022,21.0
200067213,CU GRAND REIMS,CU,0.0,5.0,2022,5.0
200084952,CU LE HAVRE SEINE METROPOLE,CU,161.0,51.0,2022,212.0
213101579,CUGNAUX,COM,0.0,0.0,2022,0.0
210400669,CURBANS,COM,0.0,1.0,2022,1.0
130011224,DDT TARN ET GARONNE,SDE,0.0,354.0,2022,354.0
200067064,DECAZEVILLE COMMUNAUTE,CC,0.0,1.0,2022,1.0
227900016,DEUX SEVRES,DEP,0.0,1.0,2022,1.0
217602168,DEVILLE LES ROUEN,COM,1.0,0.0,2022,1.0
217602176,DIEPPE,COM,9.0,0.0,2022,9.0
210400701,DIGNE LES BAINS,COM,104.0,104.0,2022,208.0
211701404,DOLUS D'OLERON,COM,0.0,1.0,2022,1.0
218801413,DOMBROT SUR VAIR,COM,0.0,2.0,2022,2.0
218801561,DONCIERES,COM,0.0,4.0,2022,4.0
214400525,DONGES,COM,3.0,0.0,2022,3.0
222500019,DOUBS,DEP,38.0,50.0,2022,88.0
200037729,DOUBS TRES HAUT DEBIT,AGCT,3.0,0.0,2022,3.0
218300507,DRAGUIGNAN,COM,0.0,1.0,2022,1.0
212801344,DREUX,COM,0.0,1.0,2022,1.0
213801517,ECHIROLLES,COM,6.0,3.0,2022,9.0
216800789,EGUISHEIM,COM,0.0,1.0,2022,1.0
217701697,EMERAINVILLE,COM,0.0,0.0,2022,0.0
210400735,ENCHASTRAYES,COM,0.0,1.0,2022,1.0
215901968,ENNETIERES EN WEPPES,COM,5.0,0.0,2022,5.0
218801603,EPINAL,COM,0.0,3.0,2022,3.0
217802172,EPONE,COM,6.0,6.0,2022,12.0
200057974,EPT GRAND PARIS SEINE OUEST (GPSO - T3),EPT,124.0,125.0,2022,249.0
219502192,ERMONT,COM,0.0,1.0,2022,1.0
218300523,ESPARRON,COM,0.0,1.0,2022,1.0
216402149,ESPES-UNDUREIN,COM,0.0,2.0,2022,2.0
216402222,ETCHEBAR,COM,0.0,2.0,2022,2.0
219102258,ETIOLLES,COM,4.0,0.0,2022,4.0
200058014,ETP GRAND ORLY SEINE BIEVRE (T12),EPT,0.0,80.0,2022,80.0
200058006,ETP GRAND PARIS SUD EST AVENIR (GPSEA - T11),EPT,0.0,0.0,2022,0.0
217602556,EU,COM,0.0,3.0,2022,3.0
222702292,EURE,DEP,25.0,0.0,2022,25.0
222800013,EURE ET LOIR,DEP,32.0,37.0,2022,69.0
246700488,EUROMETROPOLE DE STRASBOURG,MET,61.0,21.0,2022,82.0
481611135,EUSKAL HERRIKO LABORANTZA GANBARA,OACT,3.0,0.0,2022,3.0
790696009,EVEOLE,AGCT,0.0,1.0,2022,1.0
217401199,EVIAN LES BAINS,COM,0.0,16.0,2022,16.0
830336558,EVOLITY CA MONTBELIARD,DSPT,0.0,1.0,2022,1.0
200083525,EVRY COURCOURONNES,COM,0.0,32.0,2022,32.0
210500526,EYGLIERS,COM,0.0,1.0,2022,1.0
210600599,EZE,COM,0.0,1.0,2022,1.0
213400955,FABREGUES,COM,27.0,0.0,2022,27.0
210400867,FAUCON-DE-BARCELONNETTE,COM,0.0,1.0,2022,1.0
210700886,FAUGERES,COM,0.0,5.0,2022,5.0
214400574,FEGREAC,COM,0.0,1.0,2022,1.0
215600586,FEREL,COM,2.0,0.0,2022,2.0
222900011,FINISTERE,DEP,68.0,69.0,2022,137.0
214200958,FIRMINY,COM,0.0,1.0,2022,1.0
211402714,FLEURY SUR ORNE,COM,46.0,0.0,2022,46.0
213101843,FLOURENS,COM,1.0,0.0,2022,1.0
213101876,FONSORBES,COM,2.0,0.0,2022,2.0
210400883,FORCALQUIER,COM,0.0,0.0,2022,0.0
210500567,FOREST-SAINT-JULIEN,COM,0.0,1.0,2022,1.0
211300397,FOS SUR MER,COM,4.0,0.0,2022,4.0
210500575,FOUILLOUSE,COM,0.0,1.0,2022,1.0
217604750,FRANQUEVILLE SAINT PIERRE,COM,2.0,0.0,2022,2.0
210500583,FREISSINIERES,COM,0.0,1.0,2022,1.0
218300614,FREJUS,COM,7.0,1.0,2022,8.0
255502262,FUCLEM,AGCT,0.0,0.0,2022,0.0
210500609,FURMEYER,COM,0.0,1.0,2022,1.0
216402289,GABAT,COM,0.0,2.0,2022,2.0
216402297,GAMARTHE,COM,0.0,1.0,2022,1.0
213401110,GANGES,COM,0.0,2.0,2022,2.0
210500617,GAP,COM,0.0,1.0,2022,1.0
223000019,GARD,DEP,0.0,30.0,2022,30.0
214001059,GAREIN,COM,0.0,2.0,2022,2.0
219502689,GARGES-LES-GONESSE,COM,5.0,5.0,2022,10.0
200075547,GENNES-VAL-DE-LOIRE,COM,0.0,1.0,2022,1.0
200043115,GEOVENDEE MAISON DES COMMUNES,AGCT,1.0,1.0,2022,2.0
223200015,GERS,DEP,21.0,21.0,2022,42.0
130004658,GIP LITTORAL AQUITAIN,OACT,14.0,1.0,2022,15.0
187609110,GIP SEINE AVAL,OACT,13.0,1.0,2022,14.0
223300013,GIRONDE,DEP,0.0,84.0,2022,84.0
200010049,GIRONDE NUMERIQUE,AGCT,0.0,6.0,2022,6.0
781843750,GIRONDE TOURISME,OACT,0.0,30.0,2022,30.0
213401169,GRABELS,COM,25.0,0.0,2022,25.0
241600253,GRAND ANGOULEME,CA,20.0,0.0,2022,20.0
200066793,GRAND ANNECY,CA,0.0,8.0,2022,8.0
200052264,GRAND EST,REG,263.0,307.0,2022,570.0
775701253,GRAND PORT MARITIME DE ROUEN,DSPT,3.0,0.0,2022,3.0
775700198,GRAND PORT MARITIME DU HAVRE,DSPT,22.0,0.0,2022,22.0
215002189,GRANVILLE,COM,0.0,0.0,2022,0.0
213801855,GRENOBLE,COM,62.0,64.0,2022,126.0
200040715,GRENOBLE ALPES METROPOLE,MET,27.0,28.0,2022,55.0
239710015,GUADELOUPE,REG,3.0,0.0,2022,3.0
214400673,GUEMENE PENFAO,COM,0.0,1.0,2022,1.0
214400699,GUERANDE,COM,9.0,0.0,2022,9.0
216402495,GUETHARY,COM,0.0,1.0,2022,1.0
215600784,GUIDEL,COM,1.0,0.0,2022,1.0
212200703,GUINGUAMP,COM,10.0,0.0,2022,10.0
212200711,GUITTE,COM,1.0,0.0,2022,1.0
442638698,GWAD'AIR,OACT,13.0,0.0,2022,13.0
440784353,HAGANIS,DSPT,0.0,1.0,2022,1.0
216402552,HALSOU,COM,0.0,2.0,2022,2.0
223100017,HAUTE GARONNE,DEP,195.0,261.0,2022,456.0
327216875,HAUTE GARONNE TOURISME,OACT,0.0,0.0,2022,0.0
224300012,HAUTE-LOIRE,DEP,0.0,2.0,2022,2.0
220500011,HAUTES ALPES,DEP,67.0,55.0,2022,122.0
226500015,HAUTES PYRENEES,DEP,46.0,46.0,2022,92.0
200053742,HAUTS DE FRANCE,REG,244.0,244.0,2022,488.0
229200506,HAUTS DE SEINE,DEP,145.0,252.0,2022,397.0
809413586,HAWA MAYOTTE,OACT,4.0,0.0,2022,4.0
215703067,HAYANGE,COM,0.0,5.0,2022,5.0
215002411,HEMEVEZ,COM,0.0,1.0,2022,1.0
223400011,HERAULT,DEP,99.0,99.0,2022,198.0
322148834,HERAULT TOURISME,OACT,16.0,0.0,2022,16.0
214400723,HERBIGNAC,COM,1.0,0.0,2022,1.0
216402651,HOSTA,COM,0.0,2.0,2022,2.0
215903162,HOUPLIN-ANCOISNE,COM,0.0,3.0,2022,3.0
775684483,IAU ILE DE FRANCE,OACT,119.0,1.0,2022,120.0
216402677,IBARROLLE,COM,0.0,1.0,2022,1.0
213501331,IFFENDIC,COM,0.0,6.0,2022,6.0
216402719,IHOLDY,COM,0.0,1.0,2022,1.0
237500079,ILE DE FRANCE,REG,356.0,936.0,2022,1292.0
287500078,ILE DE FRANCE MOBILITES,OACT,55.0,65.0,2022,120.0
223500018,ILE ET VILAINE,DEP,0.0,23.0,2022,23.0
223600016,INDRE,DEP,0.0,9.0,2022,9.0
223700014,INDRE ET LOIRE,DEP,1.0,2.0,2022,3.0
259401099,INFOCOM'94,AGCT,0.0,0.0,2022,0.0
215600909,INZINZAC LOCHRIST,COM,1.0,0.0,2022,1.0
223800012,ISERE,DEP,58.0,82.0,2022,140.0
219200409,ISSY LES MOULINEAUX,COM,206.0,280.0,2022,486.0
211300470,ISTRES,COM,35.0,0.0,2022,35.0
216402776,ISTURITS,COM,0.0,2.0,2022,2.0
216402792,ITXASSOU,COM,0.0,2.0,2022,2.0
213401201,JACOU,COM,23.0,0.0,2022,23.0
210500682,JARJAYES,COM,0.0,1.0,2022,1.0
216402834,JAXU,COM,0.0,2.0,2022,2.0
223900010,JURA,DEP,0.0,0.0,2022,0.0
213401235,JUVIGNAC,COM,27.0,0.0,2022,27.0
216402859,JUXUE,COM,0.0,2.0,2022,2.0
487875593,KEOLIS AGEN,DSPT,0.0,3.0,2022,3.0
313151110,KEOLIS ARRAS,DSPT,0.0,1.0,2022,1.0
804363521,KEOLIS BUS VERTS,DSPT,0.0,1.0,2022,1.0
572028660,KEOLIS CAEN,DSPT,0.0,24.0,2022,24.0
523576395,KEOLIS CHAUMONT,DSPT,0.0,1.0,2022,1.0
844404392,KEOLIS MENTON RIVIERA,DSPT,0.0,1.0,2022,1.0
340035526,KEOLIS RENNES,DSPT,35.0,0.0,2022,35.0
814870853,KICEO CTGMVA,DSPT,0.0,2.0,2022,2.0
210500062,L'ARGENTIERE-LA-BESSEE,COM,0.0,1.0,2022,1.0
210500187,LA BATIE-VIEILLE,COM,0.0,1.0,2022,1.0
214400558,LA BAULE ESCOUBLAC,COM,14.0,0.0,2022,14.0
215901430,LA CHAPELLE D'ARMENTIERES,COM,0.0,1.0,2022,1.0
214400301,LA CHAPELLE DES MARAIS,COM,2.0,0.0,2022,2.0
210500542,LA FARE-EN-CHAMPSAUR,COM,0.0,1.0,2022,1.0
210600656,LA GAUDE,COM,0.0,2.0,2022,2.0
213502032,LA NOUAYE,COM,0.0,4.0,2022,4.0
219740081,LA POSSESSION,COM,0.0,5.0,2022,5.0
239740012,LA REUNION,REG,21.0,0.0,2022,21.0
210501227,LA ROCHE DE RAME,COM,0.0,1.0,2022,1.0
218501914,LA ROCHE SUR YON,COM,49.0,0.0,2022,49.0
210501235,LA ROCHE-DES-ARNAUDS,COM,0.0,1.0,2022,1.0
211703004,LA ROCHELLE,COM,223.0,231.0,2022,454.0
218301265,LA SEYNE SUR MER,COM,1.0,0.0,2022,1.0
211704523,LA TREMBLADE,COM,0.0,1.0,2022,1.0
212203855,LA VICOMTE SUR RANCE,COM,2.0,0.0,2022,2.0
216402941,LABETS-BISCAY,COM,0.0,3.0,2022,3.0
216402974,LACARRE,COM,0.0,2.0,2022,2.0
214001380,LACRABE,COM,0.0,1.0,2022,1.0
213501406,LALLEU,COM,1.0,0.0,2022,1.0
218802585,LAMARCHE,COM,0.0,2.0,2022,2.0
215903287,LAMBERSART,COM,0.0,12.0,2022,12.0
212200943,LANCIEUX,COM,1.0,0.0,2022,1.0
215600982,LANESTER,COM,17.0,2.0,2022,19.0
212201107,LANMERIN,COM,1.0,0.0,2022,1.0
212901136,LANMEUR,COM,1.0,0.0,2022,1.0
212201131,LANNION,COM,7.0,0.0,2022,7.0
216403139,LANTABAT,COM,0.0,3.0,2022,3.0
213302300,LAPOUYADE,COM,0.0,3.0,2022,3.0
210500716,LARDIER-ET-VALENÇA,COM,0.0,1.0,2022,1.0
215601071,LARMOR PLAGE,COM,1.0,0.0,2022,1.0
216403196,LARRIBAR-SORHAPURU,COM,0.0,1.0,2022,1.0
213401292,LATTES,COM,27.0,0.0,2022,27.0
213401342,LAVERUNE,COM,28.0,0.0,2022,28.0
210500724,LAYE,COM,0.0,1.0,2022,1.0
219101797,LE COUDRAY MONTCEAUX,COM,7.0,0.0,2022,7.0
213400906,LE CRES,COM,28.0,0.0,2022,28.0
214400491,LE CROISIC,COM,1.0,0.0,2022,1.0
200033694,LE DEVOLUY,COM,0.0,1.0,2022,1.0
210500625,LE GLAIZIL,COM,0.0,1.0,2022,1.0
217603513,LE HAVRE,COM,161.0,61.0,2022,222.0
217201813,LE MANS,COM,70.0,0.0,2022,70.0
503486870,LE MOTIF - OBSERVATOIRE DU LIVRE ET DE L'ECRIT,OACT,8.0,0.0,2022,8.0
210500955,LE NOYER,COM,0.0,1.0,2022,1.0
214702011,LE PASSAGE,COM,0.0,1.0,2022,1.0
214401200,LE PELLERIN,COM,4.0,0.0,2022,4.0
219400587,LE PERREUX SUR MARNE,COM,0.0,2.0,2022,2.0
213601594,LE POINCONNET,COM,13.0,13.0,2022,26.0
214401358,LE POULIGUEN,COM,1.0,0.0,2022,1.0
218300986,LE PRADET,COM,0.0,1.0,2022,1.0
210501631,LE SAUZE-DU-LAC,COM,0.0,1.0,2022,1.0
212901235,LENNON,COM,2.0,0.0,2022,2.0
219300456,LES LILAS,COM,0.0,31.0,2022,31.0
210500989,LES ORRES,COM,0.0,1.0,2022,1.0
210402202,LES THUILES,COM,0.0,1.0,2022,1.0
210501805,LES VIGNEAUX,COM,0.0,1.0,2022,1.0
219200441,LEVALLOIS,COM,0.0,75.0,2022,75.0
213302433,LIBOURNE,COM,22.0,0.0,2022,22.0
217702513,LIEUSAINT,COM,7.0,0.0,2022,7.0
413095811,LIG'AIR,OACT,96.0,131.0,2022,227.0
254402738,LILA PRESQU'ILE,AGCT,5.0,0.0,2022,5.0
215903501,LILLE,COM,76.0,227.0,2022,303.0
210401048,LIMANS,COM,0.0,12.0,2022,12.0
218708501,LIMOGES,COM,1.0,1.0,2022,2.0
216901165,LIMONEST,COM,1.0,0.0,2022,1.0
211403662,LISIEUX,COM,0.0,13.0,2022,13.0
219103405,LISSES,COM,2.0,0.0,2022,2.0
224100016,LOIR ET CHER,DEP,7.0,69.0,2022,76.0
224400028,LOIRE ATLANTIQUE,DEP,271.0,270.0,2022,541.0
793698705,LOIRE ATLANTIQUE DEVELOPPEMENT,OACT,17.0,20.0,2022,37.0
315387209,LOIRE ATLANTIQUE TOURISME,OACT,26.0,0.0,2022,26.0
224500017,LOIRET,DEP,0.0,77.0,2022,77.0
218501278,LONGEVILLE-SUR-MER,COM,0.0,1.0,2022,1.0
219103454,LONGJUMEAU,COM,0.0,13.0,2022,13.0
200056091,LONGUENEE EN ANJOU,COM,0.0,1.0,2022,1.0
215903600,LOOS,COM,6.0,6.0,2022,12.0
212901417,LOQUEFFRET,COM,0.0,1.0,2022,1.0
215601212,LORIENT,COM,27.0,28.0,2022,55.0
224600015,LOT,DEP,0.0,9.0,2022,9.0
200067460,LOUDEAC COMMUNAUTE,CC,3.0,0.0,2022,3.0
216403501,LOUHOSSOA,COM,0.0,1.0,2022,1.0
212703755,LOUVIERS,COM,0.0,3.0,2022,3.0
214001612,LUBBON,COM,0.0,1.0,2022,1.0
216403626,LUXE-SUMBERRAUTE,COM,0.0,2.0,2022,2.0
216901231,LYON,COM,17.0,0.0,2022,17.0
213601081,LYS-SAINT-GEORGES,COM,0.0,7.0,2022,7.0
423221795,MADININAIR,OACT,20.0,0.0,2022,20.0
200013704,MAHINA,COM,0.0,2.0,2022,2.0
224900019,MAINE ET LOIRE,DEP,126.0,125.0,2022,251.0
399054964,MAISON DE L'ESTUAIRE DE LA SEINE,OACT,20.0,0.0,2022,20.0
844634873,MALO AGGLO TRANSPORTS,DSPT,0.0,1.0,2022,1.0
217201805,MAMERS,COM,0.0,1.0,2022,1.0
225005024,MANCHE,DEP,50.0,35.0,2022,85.0
255003592,MANCHE NUMERIQUE,AGCT,0.0,0.0,2022,0.0
219400470,MANDRE LES ROSES,COM,0.0,0.0,2022,0.0
219200474,MARNES LA COQUETTE,COM,0.0,9.0,2022,9.0
213401508,MARSEILLAN,COM,0.0,5.0,2022,5.0
211300553,MARSEILLE,COM,48.0,48.0,2022,96.0
211300561,MARTIGUES,COM,22.0,22.0,2022,44.0
216403683,MASPARRAUTE,COM,0.0,1.0,2022,1.0
200060010,MAUGES COMMUNAUTE,CA,8.0,1.0,2022,9.0
216403717,MAULEON-LICHARRE,COM,0.0,2.0,2022,2.0
225300011,MAYENNE,DEP,0.0,294.0,2022,294.0
216205633,MAZINGARBE,COM,0.0,7.0,2022,7.0
217702851,MEE-SUR-SEINE,COM,0.0,1.0,2022,1.0
510651441,MEHARIN,COM,0.0,2.0,2022,2.0
216403774,MENDIONDE,COM,0.0,2.0,2022,2.0
210600839,MENTON,COM,1.0,0.0,2022,1.0
210401618,MEOLANS-REVEL,COM,0.0,1.0,2022,1.0
213103419,MERVILLE,COM,0.0,0.0,2022,0.0
217702901,MERY SUR MARNE,COM,0.0,1.0,2022,1.0
200054807,METROPOLE AIX MARSEILLE PROVENCE,MET,61.0,2.0,2022,63.0
200046977,METROPOLE DE LYON,MET,399.0,952.0,2022,1351.0
245400676,METROPOLE DU GRAND NANCY,MET,17.0,1.0,2022,18.0
245900410,METROPOLE EUROPEENNE DE LILLE,MET,210.0,227.0,2022,437.0
200030195,METROPOLE NICE COTE D'AZUR,MET,68.0,269.0,2022,337.0
200039865,METZ METROPOLE,MET,0.0,56.0,2022,56.0
219200482,MEUDON,COM,23.0,23.0,2022,46.0
225400019,MEURTHE ET MOSELLE,DEP,0.0,1.0,2022,1.0
225500016,MEUSE,DEP,0.0,1.0,2022,1.0
213401573,MEZE,COM,0.0,4.0,2022,4.0
218601581,MIGNE-AUXANCES,COM,0.0,3.0,2022,3.0
216902833,MIONS,COM,4.0,0.0,2022,4.0
213103450,MIREMONT,COM,0.0,2.0,2022,2.0
210102521,MOGNENEINS,COM,0.0,5.0,2022,5.0
210500773,MOLINES EN QUEYRAS,COM,0.0,1.0,2022,1.0
212001630,MONACIA D'AULLENE,COM,0.0,12.0,2022,12.0
216403915,MONCAYOLLE-LARRORY-MENDIBIEU,COM,0.0,2.0,2022,2.0
214001927,MONT DE MARSAN,COM,0.0,1.0,2022,1.0
200081115,MONTAIGU-VENDEE,COM,0.0,1.0,2022,1.0
213401649,MONTAUD,COM,16.0,0.0,2022,16.0
212503882,MONTBELIARD,COM,0.0,4.0,2022,4.0
814150900,MONTELIBUS,DSPT,0.0,1.0,2022,1.0
211702402,MONTENDRE,COM,0.0,1.0,2022,1.0
213103757,MONTESQUIEU VOLVESTRE,COM,0.0,9.0,2022,9.0
213401698,MONTFERRIER SUR LEZ,COM,22.0,0.0,2022,22.0
210102620,MONTLUEL,COM,0.0,1.0,2022,1.0
210500872,MONTMAUR,COM,0.0,1.0,2022,1.0
214401036,MONTOIR DE BRETAGNE,COM,2.0,0.0,2022,2.0
213401722,MONTPELLIER,COM,88.0,0.0,2022,88.0
243400017,MONTPELLIER MEDITERRANEE METROPOLE,MET,162.0,8.0,2022,170.0
219300480,MONTREUIL,COM,96.0,0.0,2022,96.0
225600014,MORBIHAN,DEP,0.0,20.0,2022,20.0
255601106,MORBIHAN ENERGIES,AGCT,6.0,7.0,2022,13.0
315903898,MORBIHAN TOURISME,OACT,0.0,0.0,2022,0.0
225700012,MOSELLE,DEP,0.0,0.0,2022,0.0
216802249,MULHOUSE,COM,46.0,0.0,2022,46.0
213401797,MURVIEL LES MONTPELLIER,COM,20.0,0.0,2022,20.0
314549262,MUSIQUE ET DANSE EN LOIRE ATLANTIQUE,OACT,5.0,5.0,2022,10.0
215403957,NANCY,COM,0.0,5.0,2022,5.0
217703263,NANDY,COM,1.0,0.0,2022,1.0
219200508,NANTERRE,COM,9.0,9.0,2022,18.0
214401093,NANTES,COM,222.0,222.0,2022,444.0
244400404,NANTES METROPOLE,MET,190.0,190.0,2022,380.0
210500922,NEFFES,COM,0.0,0.0,2022,0.0
215904285,NEUVILLE-SAINT-REMY,COM,0.0,7.0,2022,7.0
215801945,NEVERS,COM,13.0,16.0,2022,29.0
217804517,NEZEL,COM,3.0,5.0,2022,8.0
210600888,NICE,COM,89.0,0.0,2022,89.0
225800010,NIEVRE,DEP,107.0,2.0,2022,109.0
213001894,NIMES,COM,104.0,0.0,2022,104.0
243000643,NIMES METROPOLE,CA,5.0,0.0,2022,5.0
217901917,NIORT,COM,9.0,26.0,2022,35.0
200041317,NIORT AGGLOMERATION,CA,4.0,0.0,2022,4.0
210401386,NIOZELLES,COM,0.0,0.0,2022,0.0
218902781,NOE,COM,0.0,7.0,2022,7.0
219400520,NOGENT SUR MARNE,COM,0.0,8.0,2022,8.0
217703370,NOISIEL,COM,0.0,0.0,2022,0.0
225900018,NORD,DEP,7.0,0.0,2022,7.0
200053403,NORMANDIE,REG,0.0,29.0,2022,29.0
200012508,NOUMEA,COM,17.0,0.0,2022,17.0
200053759,NOUVELLE AQUITAINE,REG,8.0,2.0,2022,10.0
509795829,NOUVELLE AQUITAINE PIGMA,OACT,255.0,0.0,2022,255.0
828647842,NOUVELLE AQUITAINE TOURISME,OACT,0.0,0.0,2022,0.0
200024933,NOUVELLE CALEDONIE GOUVERNEMENT,REG,329.0,0.0,2022,329.0
200081735,NOUVELLE-AQUITAINE MOBILITES,AGCT,38.0,38.0,2022,76.0
213503642,NOYAL CHATILLON SUR SEICHE,COM,6.0,0.0,2022,6.0
215601519,NOYAL PONTIVY,COM,1.0,1.0,2022,2.0
200053791,OCCITANIE,REG,133.0,133.0,2022,266.0
217604818,OCTEVILLE SUR MER,COM,3.0,0.0,2022,3.0
395235047,OFFICE DE TOURISME METROPOLITAIN NICE COTE D'AZUR,OACT,10.0,0.0,2022,10.0
226000016,OISE,DEP,125.0,54.0,2022,179.0
789710589,ONDEA LAC DU BOURGET,DSPT,0.0,1.0,2022,1.0
211201769,ONET LE CHATEAU,COM,0.0,7.0,2022,7.0
210500963,ORCIERES,COM,0.0,1.0,2022,1.0
383743317,ORECAN (OFF. REG. ENRG. CLIM. AIR NORM.),OACT,1.0,0.0,2022,1.0
244500468,ORLEANS METROPOLE,MET,95.0,234.0,2022,329.0
216404293,ORSANCO,COM,0.0,2.0,2022,2.0
214401143,ORVAULT,COM,20.0,0.0,2022,20.0
216404350,OSSERAIN-RIVAREYTE,COM,0.0,2.0,2022,2.0
216802538,OTTMARSHEIM,COM,1.0,0.0,2022,1.0
210500997,OZE,COM,0.0,1.0,2022,1.0
216404418,PAGOLLE,COM,0.0,1.0,2022,1.0
250600723,PALMBUS CA CANNES PAYS DE LERINS,AGCT,0.0,2.0,2022,2.0
217202290,PARENNES,COM,0.0,2.0,2022,2.0
217500016,PARIS,COM,338.0,508.0,2022,846.0
200057958,PARIS VALLEE DE MARNE,CA,0.0,0.0,2022,0.0
226200012,PAS DE CALAIS,DEP,0.0,1.0,2022,1.0
325920080,PAS DE CALAIS TOURISME,OACT,44.0,30.0,2022,74.0
234400034,PAYS DE LA LOIRE,REG,58.0,399.0,2022,457.0
200043321,PAYS DE MORMAL,CC,0.0,3.0,2022,3.0
200048965,PAYS DE SAINT BRIEUC,AGCT,26.0,0.0,2022,26.0
200080364,PAYS SERRE-PONCON UBAYE DURANCE,CC,0.0,19.0,2022,19.0
215601543,PEILLAC,COM,0.0,1.0,2022,1.0
210501003,PELLEAUTIER,COM,0.0,1.0,2022,1.0
211702741,PERIGNY,COM,0.0,1.0,2022,1.0
213401987,PEROLS,COM,25.0,0.0,2022,25.0
213303183,PESSAC,COM,2.0,0.0,2022,2.0
217604974,PETIT COURONNE,COM,0.0,5.0,2022,5.0
200049690,PETR PAYS MIDI QUERCY,AGCT,0.0,8.0,2022,8.0
381785120,PICARDIE NATURE,OACT,0.0,6.0,2022,6.0
210401501,PIEGUT,COM,0.0,1.0,2022,1.0
213402027,PIGNAN,COM,24.0,0.0,2022,24.0
200013746,PIRAE,COM,4.0,14.0,2022,18.0
212201719,PLAINTEL,COM,2.0,2.0,2022,4.0
212201875,PLERIN,COM,6.0,6.0,2022,12.0
214401283,PLESSE,COM,0.0,1.0,2022,1.0
219400595,PLESSIS TREVISE,COM,0.0,7.0,2022,7.0
213502271,PLEUMELEUC,COM,0.0,6.0,2022,6.0
200054252,PLOEUC L'HERMITAGE,COM,1.0,0.0,2022,1.0
212202048,PLOEZAL,COM,7.0,0.0,2022,7.0
212901730,PLONEIS,COM,2.0,0.0,2022,2.0
212202154,PLOUFRAGAN,COM,7.0,0.0,2022,7.0
252106620,PNR DU MORVAN,OACT,29.0,29.0,2022,58.0
251900130,PNR MILLEVACHES LIMOUSIN,OACT,8.0,0.0,2022,8.0
218601946,POITIERS,COM,56.0,0.0,2022,56.0
200072866,POLE METROPOLITAIN DE L'ESTUAIRE DE LA SEINE,AGCT,6.0,0.0,2022,6.0
200033736,POLE METROPOLITAIN DU PAYS DE BREST,AGCT,28.0,2.0,2022,30.0
210501045,POLIGNY (05),COM,0.0,1.0,2022,1.0
213803174,PONT DE CLAIX,COM,3.0,0.0,2022,3.0
212902209,PONT L'ABBE,COM,0.0,2.0,2022,2.0
217703735,PONTAULT-COMBAULT,COM,0.0,0.0,2022,0.0
214401325,PORNICHET,COM,1.0,0.0,2022,1.0
212002471,PORTO-VECCHIO,COM,0.0,16.0,2022,16.0
213402175,PRADES LE LEZ,COM,22.0,0.0,2022,22.0
219300613,PRE SAINT-GERVAIS,COM,0.0,3.0,2022,3.0
782815666,PROVENCE TOURISME,OACT,0.0,0.0,2022,0.0
200012979,PROVINCE DES ILES LOYAUTE - NOUVELLE CALEDONIE,DEP,3.0,0.0,2022,3.0
200012656,PROVINCE NORD - NOUVELLE CALEDONIE,DEP,6.0,0.0,2022,6.0
200012490,PROVINCE SUD - NOUVELLE CALEDONIE,DEP,13.0,0.0,2022,13.0
218301000,PUGET VILLE,COM,8.0,0.0,2022,8.0
219200623,PUTEAUX,COM,2.0,0.0,2022,2.0
226300010,PUY DE DOME,DEP,23.0,0.0,2022,23.0
210501078,PUY SAINT ANDRE,COM,0.0,1.0,2022,1.0
210501110,PUY SANIERES,COM,0.0,1.0,2022,1.0
210501086,PUY-SAINT-EUSEBE,COM,0.0,1.0,2022,1.0
226400018,PYRENEES ATLANTIQUES,DEP,39.0,0.0,2022,39.0
226600013,PYRENEES ORIENTALES,DEP,0.0,14.0,2022,14.0
482886694,QUALITAIR CORSE,OACT,92.0,0.0,2022,92.0
212202584,QUESSOY,COM,1.0,0.0,2022,1.0
215601865,QUIBERON,COM,2.0,2.0,2022,4.0
212902324,QUIMPER,COM,0.0,1.0,2022,1.0
217805175,RAMBOUILLET,COM,0.0,7.0,2022,7.0
215202979,RANGECOURT,COM,0.0,1.0,2022,1.0
775663438,RATP,DSPT,19.0,29.0,2022,48.0
213502362,REDON,COM,0.0,4.0,2022,4.0
757200464,REGIE DES TRANSPORT DE L'AIN,DSPT,0.0,1.0,2022,1.0
815142229,REGIE DES TRANSPORTS CARCASONNE AGGLO,DSPT,0.0,1.0,2022,1.0
493397673,REGIE DES TRANSPORTS DU TERRITOIRE DE BELFORT,DSPT,0.0,2.0,2022,2.0
794030213,REGIE LIGNES D'AZUR,DSPT,5.0,1.0,2022,6.0
783669831,REGIE MUNICIPALE D'ELECTRICITE DE LOOS,DSPT,0.0,4.0,2022,4.0
215104217,REIMS,COM,0.0,2.0,2022,2.0
210501151,REMOLLON,COM,0.0,1.0,2022,1.0
213502388,RENNES,COM,152.0,40.0,2022,192.0
243500139,RENNES METROPOLE,MET,181.0,21.0,2022,202.0
210501169,REOTIER,COM,0.0,1.0,2022,1.0
213402274,RESTINCLIERES,COM,15.0,0.0,2022,15.0
214001646,RETJONS,COM,0.0,1.0,2022,1.0
410201164,RGD SAVOIE MONT BLANC,OACT,0.0,2.0,2022,2.0
