213105554,,TOULOUSE,TOULOUSE,,203.0,262.0,287.0
200054807,,METROPOLE AIX MARSEILLE PROVENCE,METROPOLE AIX MARSEILLE PROVENCE,,11.0,17.0,63.0
244400404,,NANTES METROPOLE,NANTES METROPOLE,,192.0,278.0,380.0
234400034,,PAYS DE LA LOIRE,PAYS DE LA LOIRE,,358.0,371.0,457.0
237500079,,ILE DE FRANCE,ILE DE FRANCE,,1381.0,1164.0,1292.0
231300021,,SUD PACA,SUD PROVENCE ALPES COTE D'AZUR,,134.0,137.0,217.0
243500139,,RENNES METROPOLE,RENNES METROPOLE,,137.0,173.0,202.0
219400686,,SAINT MAUR DES FOSSES,SAINT MAUR DES FOSSES,,1.0,1.0,1.0
210206660,,SAINT QUENTIN,SAINT QUENTIN,,92.0,100.0,32.0
212405203,,SARLAT LA CANEDA,SARLAT LA CANEDA,,12.0,12.0,12.0
243100518,,TOULOUSE METROPOLE,TOULOUSE METROPOLE,,421.0,691.0,897.0
211300017,,AIX EN PROVENCE,AIX EN PROVENCE,,3.0,3.0,2.0
219200409,,ISSY LES MOULINEAUX,ISSY LES MOULINEAUX,,347.0,375.0,486.0
211300553,,MARSEILLE,MARSEILLE,,129.0,35.0,96.0
214401093,,NANTES,NANTES,,158.0,294.0,444.0
213502388,,RENNES,RENNES,,161.0,185.0,192.0
219300779,,VILLEMOMBLE,VILLEMOMBLE,,10.0,10.0,10.0
232000018,,CORSE,CORSE,,212.0,621.0,195.0
212703755,,LOUVIERS,LOUVIERS,,3.0,3.0,3.0
244900015,,ANGERS LOIRE METROPOLE,ANGERS LOIRE METROPOLE,,129.0,151.0,169.0
212500565,,BESANCON,BESANCON,,1.0,20.0,42.0
212001630,,MONACIA D'AULLENE,MONACIA D'AULLENE,,12.0,12.0,12.0
213502883,,SAINT MALO,SAINT MALO,,50.0,103.0,102.0
200039865,,METZ METROPOLE,METZ METROPOLE,,53.0,54.0,56.0
219200227,,CHAVILLE,CHAVILLE,,11.0,11.0,8.0
200057974,,GRAND PARIS SEINE OUEST,EPT GRAND PARIS SEINE OUEST (GPSO - T3),,81.0,214.0,249.0
229200506,,HAUTS DE SEINE,HAUTS DE SEINE,,285.0,287.0,397.0
229300082,,SEINE SAINT DENIS,SEINE SAINT DENIS,,621.0,529.0,424.0
219200755,,VANVES,VANVES,,14.0,15.0,6.0
219200771,,VILLE D'AVRAY,VILLE D'AVRAY,,14.0,17.0,38.0
243500782,,CA DU PAYS DE SAINT MALO,CA DU PAYS DE SAINT MALO,,6.0,31.0,36.0
219200722,,SEVRES,SEVRES,,20.0,33.0,28.0
218708501,,LIMOGES,LIMOGES,,2.0,3.0,2.0
222200016,,COTES D'ARMOR,COTES D'ARMOR,,228.0,261.0,295.0
219400520,,NOGENT SUR MARNE,NOGENT SUR MARNE,,3.0,8.0,8.0
219200482,,MEUDON,MEUDON,,179.0,200.0,46.0
219200128,,BOULOGNE BILLANCOURT,BOULOGNE BILLANCOURT,,34.0,36.0,44.0
200069854,,CU DU GRAND POITIERS,CU DU GRAND POITIERS,,235.0,304.0,439.0
219200474,,MARNES LA COQUETTE,MARNES LA COQUETTE,,9.0,9.0,9.0
200013704,,MAHINA,MAHINA,,2.0,2.0,2.0
242010056,,CA DU PAYS AJACCIEN,CA DU PAYS AJACCIEN,,119.0,123.0,123.0
233500016,,BRETAGNE,BRETAGNE,,98.0,298.0,538.0
200042174,,CA LORIENT AGGLOMERATION,CA LORIENT AGGLOMERATION,,119.0,109.0,137.0
200052264,,GRAND EST,GRAND EST,,44.0,66.0,570.0
200053403,,NORMANDIE,NORMANDIE,,49.0,31.0,29.0
210102521,,MOGNENEINS,MOGNENEINS,,5.0,5.0,5.0
241700640,,CA ROYAN ATLANTIQUE,CA ROYAN ATLANTIQUE,,15.0,16.0,16.0
215500299,,BAR LE DUC,BAR LE DUC,,27.0,32.0,37.0
200033025,,CA BAR LE DUC SUD MEUSE,CA BAR LE DUC SUD MEUSE,,37.0,57.0,66.0
200013746,,PIRAE,PIRAE,,12.0,18.0,18.0
223200015,,GERS,GERS,,46.0,38.0,42.0
200040715,,GRENOBLE ALPES METROPOLE,GRENOBLE ALPES METROPOLE,,14.0,28.0,55.0
211403662,,LISIEUX,LISIEUX,,1.0,13.0,13.0
224500017,,LOIRET,LOIRET,,223.0,224.0,77.0
243500667,,CC DU VAL D'ILLE AUBIGNE,CC DU VAL D'ILLE AUBIGNE,,56.0,41.0,0.0
244500468,,ORLEANS METROPOLE,ORLEANS METROPOLE,,43.0,212.0,329.0
211202023,,RODEZ,RODEZ,,6.0,14.0,7.0
200073344,,CA DE RAMBOUILLET TERRITOIRES,CA DE RAMBOUILLET TERRITOIRES,,1.0,1.0,1.0
223100017,,HAUTE GARONNE,HAUTE GARONNE,,112.0,195.0,456.0
200053726,,BOURGOGNE FRANCHE COMTE,BOURGOGNE FRANCHE COMTE,,20.0,48.0,73.0
200034957,,CC DU FRONTONNAIS,CC DU FRONTONNAIS,,1.0,1.0,1.0
212201875,,PLERIN SUR MER,PLERIN,,12.0,12.0,12.0
220100010,,AIN,AIN,,42.0,51.0,262.0
243100633,,CA SICOVAL,CA SICOVAL,,54.0,71.0,104.0
216000562,,BEAUVAIS,BEAUVAIS,,1.0,1.0,3.0
212201719,,PLAINTEL,PLAINTEL,,4.0,4.0,4.0
200023737,,CA DU GRAND CAHORS,CA DU GRAND CAHORS,,20.0,23.0,23.0
222800013,,EURE ET LOIR,EURE ET LOIR,,31.0,58.0,69.0
